claim_id,claim_text,category,initial_risk,video_id,channel_id,channel_name,video_title,timestamp_sec,extraction_version,final_verdict,confidence,suspicion_score,suspicion_note,human_reviewed,reviewer_note,archived_at,archive_reason,source_url,reasoning,source_directness,evidence_stance,source_tier,calibration_flags,priority_score
579,"Yaşlı bireylerde demir eksikliği anemisi; aktiviteyle orantısız yorgunluk, konsantrasyon güçlüğü, zihinsel yavaşlama ve huzursuz bacak sendromu belirtileriyle kendini gösterebilir.",tanı,medium,P4m9F9mykQ8,UCXhDI7n_iC4J9jR3GYJKkcQ,Dr. Stefen Radoslaw ile Fizyoterapi,Nörolog Uyarıyor: 60 Yaş Sonrası Tırnaklarınız Böyleyse 4 Hastalığı Gizliyor Olabilir,696,v2,,,,veri_eksik,,,2026-08-13 10:35:03,superseded_v2.1,,,,,other,,
580,Nörolojik belirtilerle birlikte tırnaklarda konkavite (kaşık tırnak) görülüyorsa doktordan kan testi istenmelidir.,önleme,medium,P4m9F9mykQ8,UCXhDI7n_iC4J9jR3GYJKkcQ,Dr. Stefen Radoslaw ile Fizyoterapi,Nörolog Uyarıyor: 60 Yaş Sonrası Tırnaklarınız Böyleyse 4 Hastalığı Gizliyor Olabilir,725,v2,,,,veri_eksik,,,2026-08-13 10:35:03,superseded_v2.1,,,,,other,,
581,Demir eksikliği anemisi düzeltildiğinde bilişsel işlevlerde anlamlı iyileşme görülebilir.,tedavi,medium,P4m9F9mykQ8,UCXhDI7n_iC4J9jR3GYJKkcQ,Dr. Stefen Radoslaw ile Fizyoterapi,Nörolog Uyarıyor: 60 Yaş Sonrası Tırnaklarınız Böyleyse 4 Hastalığı Gizliyor Olabilir,730,v2,,,,veri_eksik,,,2026-08-13 10:35:03,superseded_v2.1,,,,,other,,
582,Vaka: 68 yaşındaki hastada belirgin tırnak konkavitesi sonrası yapılan kan testinde demir eksikliği anemisi saptanmıştır.,tanı,medium,P4m9F9mykQ8,UCXhDI7n_iC4J9jR3GYJKkcQ,Dr. Stefen Radoslaw ile Fizyoterapi,Nörolog Uyarıyor: 60 Yaş Sonrası Tırnaklarınız Böyleyse 4 Hastalığı Gizliyor Olabilir,755,v2,,,,veri_eksik,,,2026-08-13 10:35:03,superseded_v2.1,,,,,other,,
583,Vaka: Demir eksikliği anemisi tedavisi sonrası birkaç ay içinde enerji düzeyi ve zihinsel netlik belirgin biçimde iyileşmiştir.,tedavi,medium,P4m9F9mykQ8,UCXhDI7n_iC4J9jR3GYJKkcQ,Dr. Stefen Radoslaw ile Fizyoterapi,Nörolog Uyarıyor: 60 Yaş Sonrası Tırnaklarınız Böyleyse 4 Hastalığı Gizliyor Olabilir,761,v2,,,,veri_eksik,,,2026-08-13 10:35:03,superseded_v2.1,,,,,other,,
584,Lunula (tırnak dibindeki soluk yarım ay biçimli alan) tırnak matriksinin görünür kısmıdır ve yeni tırnak üretiminin gerçekleştiği yaşayan bölgedir.,mekanizma,low,P4m9F9mykQ8,UCXhDI7n_iC4J9jR3GYJKkcQ,Dr. Stefen Radoslaw ile Fizyoterapi,Nörolog Uyarıyor: 60 Yaş Sonrası Tırnaklarınız Böyleyse 4 Hastalığı Gizliyor Olabilir,785,v2,,,,veri_eksik,,,2026-08-13 10:35:03,superseded_v2.1,,,,,other,,
585,"Lunula'nın aşamalı kaybı, medikal literatürde pek çok ciddi sistemik tabloyla ilişkilendirilmiştir.",tanı,medium,P4m9F9mykQ8,UCXhDI7n_iC4J9jR3GYJKkcQ,Dr. Stefen Radoslaw ile Fizyoterapi,Nörolog Uyarıyor: 60 Yaş Sonrası Tırnaklarınız Böyleyse 4 Hastalığı Gizliyor Olabilir,824,v2,,,,veri_eksik,,,2026-08-13 10:35:03,superseded_v2.1,,,,,other,,
586,B12 eksikliği subakut kombine spinal kord dejenerasyonuna (miyelin hasarına) yol açabilir.,mekanizma,high,P4m9F9mykQ8,UCXhDI7n_iC4J9jR3GYJKkcQ,Dr. Stefen Radoslaw ile Fizyoterapi,Nörolog Uyarıyor: 60 Yaş Sonrası Tırnaklarınız Böyleyse 4 Hastalığı Gizliyor Olabilir,831,v2,,,,veri_eksik,,,2026-08-13 10:35:03,superseded_v2.1,,,,,other,,
587,B12 vitamini sinir liflerini koruyan miyelin kılıfının üretimi için kritiktir.,mekanizma,low,P4m9F9mykQ8,UCXhDI7n_iC4J9jR3GYJKkcQ,Dr. Stefen Radoslaw ile Fizyoterapi,Nörolog Uyarıyor: 60 Yaş Sonrası Tırnaklarınız Böyleyse 4 Hastalığı Gizliyor Olabilir,844,v2,,,,veri_eksik,,,2026-08-13 10:35:03,superseded_v2.1,,,,,other,,
588,"Yeterli B12 olmadan omurilikteki ve periferik sinirlerdeki miyelin bozulmaya başlar ve bu uyuşma, karıncalanma, denge bozukluğu, kas güçsüzlüğü, bilişsel değişim ve ileri vakalarda ciddi omurilik hasarına yol açar.",mekanizma,high,P4m9F9mykQ8,UCXhDI7n_iC4J9jR3GYJKkcQ,Dr. Stefen Radoslaw ile Fizyoterapi,Nörolog Uyarıyor: 60 Yaş Sonrası Tırnaklarınız Böyleyse 4 Hastalığı Gizliyor Olabilir,849,v2,,,,veri_eksik,,,2026-08-13 10:35:03,superseded_v2.1,,,,,other,,
589,60 yaşından sonra mide mukozası B12 emilimi için gerekli intrinsik faktörü daha az üretir.,mekanizma,low,P4m9F9mykQ8,UCXhDI7n_iC4J9jR3GYJKkcQ,Dr. Stefen Radoslaw ile Fizyoterapi,Nörolog Uyarıyor: 60 Yaş Sonrası Tırnaklarınız Böyleyse 4 Hastalığı Gizliyor Olabilir,877,v2,,,,veri_eksik,,,2026-08-13 10:35:03,superseded_v2.1,,,,,other,,
590,Metformin ve proton pompası inhibitörleri gibi yaygın ilaçlar B12 emilimini düşürür.,mekanizma,medium,P4m9F9mykQ8,UCXhDI7n_iC4J9jR3GYJKkcQ,Dr. Stefen Radoslaw ile Fizyoterapi,Nörolog Uyarıyor: 60 Yaş Sonrası Tırnaklarınız Böyleyse 4 Hastalığı Gizliyor Olabilir,886,v2,,,,veri_eksik,,,2026-08-13 10:35:03,superseded_v2.1,,,,,other,,
591,Rutin kan testleri çoğu klinikte otomatik olarak B12 seviyesini içermez.,diğer,low,P4m9F9mykQ8,UCXhDI7n_iC4J9jR3GYJKkcQ,Dr. Stefen Radoslaw ile Fizyoterapi,Nörolog Uyarıyor: 60 Yaş Sonrası Tırnaklarınız Böyleyse 4 Hastalığı Gizliyor Olabilir,892,v2,,,,veri_eksik,,,2026-08-13 10:35:03,superseded_v2.1,,,,,other,,
592,"Tırnak matriks hücreleri, B12 eksikliğinin sonuçlarını erken gösterir ve lunula küçülür ya da deri altına çekilir.",tanı,medium,P4m9F9mykQ8,UCXhDI7n_iC4J9jR3GYJKkcQ,Dr. Stefen Radoslaw ile Fizyoterapi,Nörolog Uyarıyor: 60 Yaş Sonrası Tırnaklarınız Böyleyse 4 Hastalığı Gizliyor Olabilir,902,v2,,,,veri_eksik,,,2026-08-13 10:35:03,superseded_v2.1,,,,,other,,
593,"Journal of Neurology'de yayımlanan bir çalışma, subklinik B12 eksikliğinin bile periferik sinir iletiminde ölçülebilir bozulmaya yol açtığını ve bu bozulmanın belirti vermeden önce ilerlediğini göstermiştir.",tanı,medium,P4m9F9mykQ8,UCXhDI7n_iC4J9jR3GYJKkcQ,Dr. Stefen Radoslaw ile Fizyoterapi,Nörolog Uyarıyor: 60 Yaş Sonrası Tırnaklarınız Böyleyse 4 Hastalığı Gizliyor Olabilir,925,v2,,,,veri_eksik,,,2026-08-13 10:35:03,superseded_v2.1,,,,,other,,
594,"Lancet Neurology'de yayımlanan bir derleme, düşük-normal aralıktaki B12 düzeylerinin bile yaşlı bireylerde daha hızlı bilişsel gerileme ile ilişkili olduğunu ortaya koymuştur.",tanı,medium,P4m9F9mykQ8,UCXhDI7n_iC4J9jR3GYJKkcQ,Dr. Stefen Radoslaw ile Fizyoterapi,Nörolog Uyarıyor: 60 Yaş Sonrası Tırnaklarınız Böyleyse 4 Hastalığı Gizliyor Olabilir,946,v2,,,,veri_eksik,,,2026-08-13 10:35:03,superseded_v2.1,,,,,other,,
595,"New England Journal of Medicine'de yayımlanan klinik seriler, subakut kombine dejenerasyonun erken yakalanıp tedavi edildiğinde büyük ölçüde geri döndürülebilir, geciktiğinde ise kalıcı hasar bırakabileceğini göstermiştir.",tedavi,high,P4m9F9mykQ8,UCXhDI7n_iC4J9jR3GYJKkcQ,Dr. Stefen Radoslaw ile Fizyoterapi,Nörolog Uyarıyor: 60 Yaş Sonrası Tırnaklarınız Böyleyse 4 Hastalığı Gizliyor Olabilir,963,v2,,,,veri_eksik,,,2026-08-13 10:35:03,superseded_v2.1,,,,,other,,
596,"Vaka: 73 yaşındaki hastada hafıza kayması, denge sorunu ve el uyuşması ile başvurduğunda vibrasyon duyusu azalması ve baş parmaklarda lunula kaybı saptanmış, B12 düzeyi kritik düşük çıkmıştır.",tanı,high,P4m9F9mykQ8,UCXhDI7n_iC4J9jR3GYJKkcQ,Dr. Stefen Radoslaw ile Fizyoterapi,Nörolog Uyarıyor: 60 Yaş Sonrası Tırnaklarınız Böyleyse 4 Hastalığı Gizliyor Olabilir,1006,v2,,,,veri_eksik,,,2026-08-13 10:35:03,superseded_v2.1,,,,,other,,
597,"Vaka: 10 yıldır mide koruyucu ilaç kullanan hastada yüksek doz B12 replasmanı (önce enjeksiyon sonra oral) sonrası denge ve hafıza belirgin biçimde iyileşmiş, 3 ay içinde lunula yeniden görünmeye başlamıştır.",tedavi,high,P4m9F9mykQ8,UCXhDI7n_iC4J9jR3GYJKkcQ,Dr. Stefen Radoslaw ile Fizyoterapi,Nörolog Uyarıyor: 60 Yaş Sonrası Tırnaklarınız Böyleyse 4 Hastalığı Gizliyor Olabilir,1039,v2,,,,veri_eksik,,,2026-08-13 10:35:03,superseded_v2.1,,,,,other,,
598,"Doktordan B12 düzeyi, demir çalışması ve GFR dahil temel metabolik panel istenmesi önerilir.",önleme,low,P4m9F9mykQ8,UCXhDI7n_iC4J9jR3GYJKkcQ,Dr. Stefen Radoslaw ile Fizyoterapi,Nörolog Uyarıyor: 60 Yaş Sonrası Tırnaklarınız Böyleyse 4 Hastalığı Gizliyor Olabilir,1135,v2,,,,veri_eksik,,,2026-08-13 10:35:03,superseded_v2.1,,,,,other,,
599,Tırnak bulguları olan kişilerin doktorlarından B12 düzeyi ölçümü istemesi gerekir.,tanı,medium,P4m9F9mykQ8,UCXhDI7n_iC4J9jR3GYJKkcQ,Dr. Stefen Radoslaw ile Fizyoterapi,Nörolog Uyarıyor: 60 Yaş Sonrası Tırnaklarınız Böyleyse 4 Hastalığı Gizliyor Olabilir,1135,v2,,,,veri_eksik,,,2026-08-13 10:35:03,superseded_v2.1,,,,,other,,
600,Tırnak bulguları olan kişilerin doktorlarından demir çalışması (demir paneli) istemesi gerekir.,tanı,medium,P4m9F9mykQ8,UCXhDI7n_iC4J9jR3GYJKkcQ,Dr. Stefen Radoslaw ile Fizyoterapi,Nörolog Uyarıyor: 60 Yaş Sonrası Tırnaklarınız Böyleyse 4 Hastalığı Gizliyor Olabilir,1135,v2,,,,veri_eksik,,,2026-08-13 10:35:03,superseded_v2.1,,,,,other,,
601,Tırnak bulguları olan kişilerin doktorlarından GFR dahil temel metabolik panel istemesi gerekir.,tanı,medium,P4m9F9mykQ8,UCXhDI7n_iC4J9jR3GYJKkcQ,Dr. Stefen Radoslaw ile Fizyoterapi,Nörolog Uyarıyor: 60 Yaş Sonrası Tırnaklarınız Böyleyse 4 Hastalığı Gizliyor Olabilir,1139,v2,,,,veri_eksik,,,2026-08-13 10:35:03,superseded_v2.1,,,,,other,,
602,"B12, demir ve GFR dahil metabolik panel testlerinin kombinasyonu dört farklı hastalık tablosunun erken teşhisine kapı aralayabilir.",tanı,medium,P4m9F9mykQ8,UCXhDI7n_iC4J9jR3GYJKkcQ,Dr. Stefen Radoslaw ile Fizyoterapi,Nörolog Uyarıyor: 60 Yaş Sonrası Tırnaklarınız Böyleyse 4 Hastalığı Gizliyor Olabilir,1144,v2,,,,veri_eksik,,,2026-08-13 10:35:03,superseded_v2.1,,,,,other,,
603,Tırnak bulguları tek başına herhangi bir hastalık için tanı koydurucu değildir.,diğer,low,P4m9F9mykQ8,UCXhDI7n_iC4J9jR3GYJKkcQ,Dr. Stefen Radoslaw ile Fizyoterapi,Nörolog Uyarıyor: 60 Yaş Sonrası Tırnaklarınız Böyleyse 4 Hastalığı Gizliyor Olabilir,1150,v2,,,,veri_eksik,,,2026-08-13 10:35:03,superseded_v2.1,,,,,other,,
604,"Bahsedilen dört hastalık tablosu (böbrek hastalığı, demir eksikliği anemisi, B12 eksikliği ve ilişkili durumlar) erken evrede yakalandığında tedaviye çok daha iyi yanıt verir.",tedavi,medium,P4m9F9mykQ8,UCXhDI7n_iC4J9jR3GYJKkcQ,Dr. Stefen Radoslaw ile Fizyoterapi,Nörolog Uyarıyor: 60 Yaş Sonrası Tırnaklarınız Böyleyse 4 Hastalığı Gizliyor Olabilir,1165,v2,,,,veri_eksik,,,2026-08-13 10:35:03,superseded_v2.1,,,,,other,,
605,"Böbrek hastalığı, GFR düşüklüğü başlamadan önce prodromal (belirti öncesi) bir evreden geçer.",mekanizma,medium,P4m9F9mykQ8,UCXhDI7n_iC4J9jR3GYJKkcQ,Dr. Stefen Radoslaw ile Fizyoterapi,Nörolog Uyarıyor: 60 Yaş Sonrası Tırnaklarınız Böyleyse 4 Hastalığı Gizliyor Olabilir,1171,v2,,,,veri_eksik,,,2026-08-13 10:35:03,superseded_v2.1,,,,,other,,
606,Demir eksikliği anemisinde miyelin hasarı belirli bir aşamadan sonra ortaya çıkar.,mekanizma,medium,P4m9F9mykQ8,UCXhDI7n_iC4J9jR3GYJKkcQ,Dr. Stefen Radoslaw ile Fizyoterapi,Nörolog Uyarıyor: 60 Yaş Sonrası Tırnaklarınız Böyleyse 4 Hastalığı Gizliyor Olabilir,1177,v2,,,,veri_eksik,,,2026-08-13 10:35:03,superseded_v2.1,,,,,other,,
607,B12 eksikliği tedavi edilmezse spinal kord hasarına yol açabilir ve bu hasar geri dönüşümsüz hale gelebilir.,mekanizma,high,P4m9F9mykQ8,UCXhDI7n_iC4J9jR3GYJKkcQ,Dr. Stefen Radoslaw ile Fizyoterapi,Nörolog Uyarıyor: 60 Yaş Sonrası Tırnaklarınız Böyleyse 4 Hastalığı Gizliyor Olabilir,1179,v2,,,,veri_eksik,,,2026-08-13 10:35:03,superseded_v2.1,,,,,other,,
608,"Vücut, bu hastalıkların belirtilerini semptomlar ortaya çıkmadan 10-20 yıl önce sessizce göstermeye başlar.",mekanizma,medium,P4m9F9mykQ8,UCXhDI7n_iC4J9jR3GYJKkcQ,Dr. Stefen Radoslaw ile Fizyoterapi,Nörolog Uyarıyor: 60 Yaş Sonrası Tırnaklarınız Böyleyse 4 Hastalığı Gizliyor Olabilir,1185,v2,,,,veri_eksik,,,2026-08-13 10:35:03,superseded_v2.1,,,,,other,,
609,"Tırnakların düzenli olarak fotoğraflanıp 3 ay arayla karşılaştırılması, sağlık değişikliklerini erken tespit etmek için pratik bir öz-izleme yöntemidir.",önleme,low,P4m9F9mykQ8,UCXhDI7n_iC4J9jR3GYJKkcQ,Dr. Stefen Radoslaw ile Fizyoterapi,Nörolog Uyarıyor: 60 Yaş Sonrası Tırnaklarınız Böyleyse 4 Hastalığı Gizliyor Olabilir,1103,v2,,,,veri_eksik,,,2026-08-13 10:35:03,superseded_v2.1,,,,,other,,
692,Böbrek yetmezliğinde pancardaki nitratlar ve potasyum atılamadığı için böbrekler için ciddi bir tehdit oluşturur.,mekanizma,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1063,v2.1,,,,veri_eksik,,,2026-08-13 11:09:58,manual_dedup_duplicate,,,,,other,,
